WP, 23, 1982092900,   , XRQA,   0, 113N, 1556E,  25,    0, TD
WP, 23, 1982092906,   , XRQA,   0, 112N, 1555E,  25,    0, TD
WP, 23, 1982092912,   , XRQA,   0, 112N, 1554E,  25,    0, TD
WP, 23, 1982092918,   , XRQA,   0, 112N, 1551E,  25,    0, TD
WP, 23, 1982093000,   , XRQA,   0, 113N, 1546E,  30,    0, TD
WP, 23, 1982093006,   , XRQA,   0, 113N, 1538E,  30,    0, TD
WP, 23, 1982093012,   , XRQA,   0, 115N, 1530E,  30,    0, TD
WP, 23, 1982093018,   , XRQA,   0, 116N, 1524E,  30,    0, TD
WP, 23, 1982100100,   , XRQA,   0, 118N, 1518E,  30,    0, TD
WP, 23, 1982100106,   , XRQA,   0, 117N, 1509E,  30,    0, TD
WP, 23, 1982100112,   , XRQA,   0, 117N, 1500E,  35,    0, TS
WP, 23, 1982100118,   , XRQA,   0, 119N, 1492E,  50,    0, TS
WP, 23, 1982100200,   , XRQA,   0, 121N, 1484E,  40,    0, TS
WP, 23, 1982100206,   , XRQA,   0, 123N, 1474E,  50,    0, TS
WP, 23, 1982100212,   , XRQA,   0, 125N, 1464E,  65,    0, TY
WP, 23, 1982100218,   , XRQA,   0, 126N, 1455E,  65,    0, TY
WP, 23, 1982100300,   , XRQA,   0, 130N, 1445E,  70,    0, TY
WP, 23, 1982100306,   , XRQA,   0, 133N, 1437E,  75,    0, TY
WP, 23, 1982100312,   , XRQA,   0, 137N, 1429E,  80,    0, TY
WP, 23, 1982100318,   , XRQA,   0, 141N, 1421E,  95,    0, TY
WP, 23, 1982100400,   , XRQA,   0, 145N, 1413E, 105,    0, TY
WP, 23, 1982100406,   , XRQA,   0, 150N, 1406E, 145,    0, ST
WP, 23, 1982100412,   , XRQA,   0, 154N, 1399E, 155,    0, ST
WP, 23, 1982100418,   , XRQA,   0, 157N, 1390E, 140,    0, ST
WP, 23, 1982100500,   , XRQA,   0, 161N, 1383E, 130,    0, ST
WP, 23, 1982100506,   , XRQA,   0, 167N, 1375E, 125,    0, TY
WP, 23, 1982100512,   , XRQA,   0, 172N, 1368E, 115,    0, TY
WP, 23, 1982100518,   , XRQA,   0, 179N, 1362E, 105,    0, TY
WP, 23, 1982100600,   , XRQA,   0, 185N, 1359E, 110,    0, TY
WP, 23, 1982100606,   , XRQA,   0, 195N, 1356E, 125,    0, TY
WP, 23, 1982100612,   , XRQA,   0, 203N, 1354E, 145,    0, ST
WP, 23, 1982100618,   , XRQA,   0, 211N, 1352E, 125,    0, TY
WP, 23, 1982100700,   , XRQA,   0, 219N, 1353E, 120,    0, TY
WP, 23, 1982100706,   , XRQA,   0, 233N, 1356E, 130,    0, ST
WP, 23, 1982100712,   , XRQA,   0, 245N, 1359E, 120,    0, TY
WP, 23, 1982100718,   , XRQA,   0, 261N, 1366E, 115,    0, TY
WP, 23, 1982100800,   , XRQA,   0, 277N, 1374E, 110,    0, TY
WP, 23, 1982100806,   , XRQA,   0, 297N, 1385E,  95,    0, TY
WP, 23, 1982100812,   , XRQA,   0, 316N, 1400E,  80,    0, TY
WP, 23, 1982100818,   , XRQA,   0, 334N, 1424E,  65,    0, TY
WP, 23, 1982100900,   , XRQA,   0, 345N, 1445E,  65,    0, EX
WP, 23, 1982100906,   , XRQA,   0, 350N, 1466E,  65,    0, EX
WP, 23, 1982100912,   , XRQA,   0, 357N, 1485E,  65,    0, EX
WP, 23, 1982100918,   , XRQA,   0, 356N, 1505E,  65,    0, EX
WP, 23, 1982101000,   , XRQA,   0, 349N, 1520E,  65,    0, EX
WP, 23, 1982101006,   , XRQA,   0, 342N, 1533E,  65,    0, EX
WP, 23, 1982101012,   , XRQA,   0, 339N, 1544E,  65,    0, EX
WP, 23, 1982101018,   , XRQA,   0, 335N, 1555E,  60,    0, EX
WP, 23, 1982101100,   , XRQA,   0, 337N, 1565E,  60,    0, EX
WP, 23, 1982101106,   , XRQA,   0, 346N, 1575E,  60,    0, EX
WP, 23, 1982101112,   , XRQA,   0, 362N, 1585E,  60,    0, EX
WP, 23, 1982101118,   , XRQA,   0, 385N, 1595E,  60,    0, EX
WP, 23, 1982101200,   , XRQA,   0, 405N, 1605E,  60,    0, EX
WP, 23, 1982101206,   , XRQA,   0, 425N, 1615E,  60,    0, EX
WP, 23, 1982101212,   , XRQA,   0, 438N, 1625E,  60,    0, EX
